"Band_no","CAVS","COMMON","SCIENTIFIC","BANDING_LOCALITY","LOCODE","BANDING_LAT","BANDING_LON","DATE_BANDED","AGE","SEX","RECOVERY_LOCALITY","LOCODE.1","RECOVERY_LAT","RECOVERY_LON","DATE_RECOVERED","ADESC","STADES","DISTANCE","ELAPSED_MONTHS","BANDER","Box","Batch","Size","Species","Mass",,"Notes","issueYear","bandMetal","bandMetal_BACKFILLED","bandType","initMass","massAsProp","InternDiam","Height","Gauge","Volume","funGroup","typeMeanMass","typeMedianMass","sizeMetalMeanMass","sizeMetalMedianMass","type","sizeMetal","typeSDMass","sizeMetalSDMass"
4018950,319,"Azure Kingfisher","Ceyx azureus",":LYNCH'S CREEK, CASTLEREAGH:NSW","0102X1",-33.65,150.65,"25-APR-1971","UNKNOWN","UNKNOWN",":NORTH RICHMOND:NSW","01909F",-33.5833333333,150.7166666667,"17-JUL-1982","BAND RETURNED, NOT REPORTED IF BAND ON BIRD","STATUS OF BIRD/BAT IS UNKNOWN AND THE BAND WAS REMOVED.","10","134","MR RG LONNON (DECEASED)","C05",40,4,"Azure Kingfisher",0.1163,,,"NA","NA","NA","4NA","NA","NA","NA","NA","NA","NA","Other Nonpasserines","NA","NA","NA","NA","NA 40","NA 4","NA","NA"
4021187,555,"Brown Treecreeper","Climacteris picumnus","BACKYAMMA1:BACK YAMMA STATE FOREST:NSW","851801",-33.3333333333,148.2333333333,"27-JAN-1996","FIRST YR OR OLDER","MALE","BACK Y:BACKYAMMA STATE FOREST:NSW","210405",-33.3166666667,148.225,"12-OCT-1997","TRAPPED IN MIST NET","WAS RELEASED ALIVE AND THE BAND OR COLOUR MARK WAS REPLACED DUE TO WEAR.","2","20","MR A J LEISHMAN","C05",40,4,"Brown Treecreeper",0.1221,,,"NA","NA","NA","4NA","NA","NA","NA","NA","NA","NA","Passerines","NA","NA","NA","NA","NA 40","NA 4","NA","NA"
4071883,161,"Curlew Sandpiper","Calidris ferruginea","KOORAGANG:KOORAGANG ISLAND:NSW","055501",-32.8666666667,151.7666666667,"08-NOV-1980","FIRST YR OR OLDER","UNKNOWN","KOORAGANGI:KOORAGANG ISLAND AREA  NEWCASTLE:NSW","8516KI",-32.8666666667,151.7666666667,"29-NOV-1994","TRAPPED IN MIST NET","WAS RELEASED ALIVE AND THE BAND OR COLOUR MARK WAS REPLACED DUE TO WEAR.","0","168","MR FWC VAN GESSEL","C04",40,4,"Curlew Sandpiper",0.0746,,,"NA","NA","NA","4NA","NA","NA","NA","NA","NA","NA","Waders, Herons, and Ibises","NA","NA","NA","NA","NA 40","NA 4","NA","NA"
4072551,555,"Brown Treecreeper","Climacteris picumnus","IMBOTA NR:IMBOTA NATURE RESERVE (WAS EASTWOOD SF):NSW","067104",-30.5791666667,151.7125,"10-SEP-1991","FIRST YR OR OLDER","FEMALE","IMBOTA NR:IMBOTA NATURE RES, 12KM SE OF ARMIDALE:NSW","215105",-30.5805555556,151.7125,"11-OCT-1997","TRAPPED IN MIST NET","WAS RELEASED ALIVE AND THE BAND OR COLOUR MARK WAS REPLACED DUE TO WEAR.","0","73","DR HA FORD","C05",40,4,"Brown Treecreeper",0.0749,,,"NA","NA","NA","4NA","NA","NA","NA","NA","NA","NA","Passerines","NA","NA","NA","NA","NA 40","NA 4","NA","NA"
4072553,555,"Brown Treecreeper","Climacteris picumnus","IMBOTA NR:IMBOTA NATURE RESERVE (WAS EASTWOOD SF):NSW","067104",-30.5791666667,151.7125,"11-APR-1992","FIRST YR OR OLDER","MALE","IMBOTA NR:IMBOTA NATURE RES, 12KM SE OF ARMIDALE:NSW","215105",-30.5805555556,151.7125,"08-APR-1998","TRAPPED IN MIST NET","WAS RELEASED ALIVE AND THE BAND OR COLOUR MARK WAS REPLACED DUE TO WEAR.","0","71","DR HA FORD","C05",40,4,"Brown Treecreeper",0.0812,,,"NA","NA","NA","4NA","NA","NA","NA","NA","NA","NA","Passerines","NA","NA","NA","NA","NA 40","NA 4","NA","NA"
4072579,555,"Brown Treecreeper","Climacteris picumnus","YINA NR:YINA NATURE RESERVE (WAS HILLGROVE SF):NSW","067114",-30.5083333333,151.75,"06-OCT-1992","SECOND YEAR OR OLDER","MALE","YINA NR:YINA NATURE RESERVE, 12KM E OF ARMIDALE:NSW","215108",-30.4916666667,151.75,"09-MAY-1997","TRAPPED IN MIST NET","WAS RELEASED ALIVE AND THE BAND OR COLOUR MARK WAS REPLACED DUE TO WEAR.","2","55","DR HA FORD","C05",40,4,"Brown Treecreeper",0.0871,,,"NA","NA","NA","4NA","NA","NA","NA","NA","NA","NA","Passerines","NA","NA","NA","NA","NA 40","NA 4","NA","NA"
4074494,319,"Azure Kingfisher","Ceyx azureus","FORBES CRK:PETRIE - DAYBORO ROAD:QLD","011007",-27.2197222222,152.8861111111,"26-MAY-1985","FIRST YR OR OLDER","UNKNOWN","FORBES CRK:PETRIE - DAYBORO ROAD:QLD","011007",-27.2197222222,152.8861111111,"15-SEP-1985","COLOUR MARKER/TRANSMITTER/GEOLOCATOR FOUND NOT ON BIRD (BAND NO. INFERRED)","WAS DEAD AND THE BAND WAS REMOVED.","0","3","MR MP HINES","C05",40,4,"Azure Kingfisher",0.1078,,,"NA","NA","NA","4NA","NA","NA","NA","NA","NA","NA","Other Nonpasserines","NA","NA","NA","NA","NA 40","NA 4","NA","NA"
4077229,163,"Sharp-tailed Sandpiper","Calidris acuminata",":STOCKTON SANDSPIT, KOORAGANG ISLAND:NSW","0725X1",-32.8988888889,151.7905555556,"21-MAR-1981","UNKNOWN","UNKNOWN",":NEAR LAVERTON CREEK ALTONA:VIC","1285X1",-37.8666666667,144.8166666667,"03-JAN-1987","FOUND DEAD, CAUSE UNKNOWN","WAS DEAD AND THE BAND WAS REMOVED.","840","69","MRS WP BARDEN","C04",40,4,"Sharp-tailed Sandpiper",0.123,,,"NA","NA","NA","4NA","NA","NA","NA","NA","NA","NA","Waders, Herons, and Ibises","NA","NA","NA","NA","NA 40","NA 4","NA","NA"
4077993,338,"Fan-tailed Cuckoo","Cacomantis flabelliformis","BALLINA:FISHERY CREEK BALLINA NSW:NSW","049708",-28.75,153.5166666667,"06-JUN-1992","FIRST YR OR OLDER","UNKNOWN",":EAST BALLINA:NSW","06802F",-28.8666666667,153.5666666667,"24-JUL-1994","COLLIDED WITH A WINDOW OR OTHER TRANSPARENT MATERIAL","WAS DEAD AND THE BAND WAS REMOVED.","14","25","MR JT WILLOWS (DECEASED)","C05",40,4,"Fan-tailed Cuckoo",0.1367,,,"NA","NA","NA","4NA","NA","NA","NA","NA","NA","NA","Other Nonpasserines","NA","NA","NA","NA","NA 40","NA 4","NA","NA"
4081228,555,"Brown Treecreeper","Climacteris picumnus","MUNGHORN:MUNGHORN GAP NATURE RESERVE NEAR MUDGEE:NSW","8504MG",-32.3833333333,149.8333333333,"30-JAN-1984","FIRST YR OR OLDER","MALE","MUNGHORN:MUNGHORN GAP NATURE RESERVE NEAR MUDGEE:NSW","8504MG",-32.3833333333,149.8333333333,"04-OCT-1986","TRAPPED IN MIST NET","RELEASED ALIVE CARRYING 2 OR MORE BANDS","0","Time elapsed cannot be calculated","MR DI SMEDLEY","C05",40,4,"Brown Treecreeper",0.0895,,,"NA","NA","NA","4NA","NA","NA","NA","NA","NA","NA","Passerines","NA","NA","NA","NA","NA 40","NA 4","NA","NA"
4081228,555,"Brown Treecreeper","Climacteris picumnus","MUNGHORN:MUNGHORN GAP NATURE RESERVE NEAR MUDGEE:NSW","8504MG",-32.3833333333,149.8333333333,"30-JAN-1984","FIRST YR OR OLDER","MALE","MUNGHORN:MUNGHORN GAP NATURE RESERVE NEAR MUDGEE:NSW","8504MG",-32.3833333333,149.8333333333,"04-OCT-1986","TRAPPED IN MIST NET","RELEASED ALIVE CARRYING 2 OR MORE BANDS","0","Time elapsed cannot be calculated","MR DI SMEDLEY","C05",40,4,"Brown Treecreeper",0.0895,,,"NA","NA","NA","4NA","NA","NA","NA","NA","NA","NA","Passerines","NA","NA","NA","NA","NA 40","NA 4","NA","NA"
4081228,555,"Brown Treecreeper","Climacteris picumnus","MUNGHORN:MUNGHORN GAP NATURE RESERVE NEAR MUDGEE:NSW","8504MG",-32.3833333333,149.8333333333,"30-JAN-1984","FIRST YR OR OLDER","MALE","MUNGHORN:MUNGHORN GAP NATURE RESERVE NEAR MUDGEE:NSW","8504MG",-32.3833333333,149.8333333333,"30-SEP-1989","TRAPPED IN MIST NET","WAS RELEASED ALIVE AND THE BAND OR COLOUR MARK WAS REPLACED DUE TO WEAR.","0","Time elapsed cannot be calculated","MR DI SMEDLEY","C05",40,4,"Brown Treecreeper",0.0895,,,"NA","NA","NA","4NA","NA","NA","NA","NA","NA","NA","Passerines","NA","NA","NA","NA","NA 40","NA 4","NA","NA"
4100455,140,"Double-banded Plover","Charadrius bicinctus","ALTONAPTCK:POINT COOK, ALTONA:VIC","800102",-37.9166666667,144.7666666667,"15-JUN-1980","JUVENILE","UNKNOWN","ALTONAPTCK:POINT COOK, ALTONA:VIC","800102",-37.9166666667,144.7666666667,"06-JUL-1986","TRAPPED WITH CANNON NET","RELEASED ALIVE CARRYING 2 OR MORE BANDS","0","72","THE VICTORIAN WADER STUDY GROUP","C04",41,4,"Double Banded Plover",0.0882,,,"NA","NA","NA","4NA","NA","NA","NA","NA","NA","NA","Waders, Herons, and Ibises","NA","NA","NA","NA","NA 41","NA 4","NA","NA"
4100455,140,"Double-banded Plover","Charadrius bicinctus","ALTONAPTCK:POINT COOK, ALTONA:VIC","800102",-37.9166666667,144.7666666667,"15-JUN-1980","JUVENILE","UNKNOWN",":OHAU RIVER      NEW ZELAND:","08064F",-44.3333333333,170.1833333333,"10-NOV-1992","TRAPPED WITH CANNON NET","WAS RELEASED ALIVE AND THE BAND OR COLOUR MARK WAS REPLACED DUE TO WEAR.","2234","148","THE VICTORIAN WADER STUDY GROUP","C04",41,4,"Double Banded Plover",0.0882,,,"NA","NA","NA","4NA","NA","NA","NA","NA","NA","NA","Waders, Herons, and Ibises","NA","NA","NA","NA","NA 41","NA 4","NA","NA"
5081334,408,"Grey Shrike-thrush","Colluricincla harmonica","MOONEE:MOONEE VIA COFFS HARBOUR:NSW","008402",-30.2166666667,153.1333333333,"20-OCT-1984","SECOND YEAR","FEMALE","MOONEE:MOONEE VIA COFFS HARBOUR:NSW","008402",-30.2166666667,153.1333333333,"05-DEC-1994","TRAPPED IN MIST NET","WAS RELEASED ALIVE AND THE BAND OR COLOUR MARK WAS REPLACED DUE TO WEAR.","0","121","MR SG LANE (DECEASED)","C05",50,5,"Grey Shrike-thrush",0.1465,,,"NA","NA","AM","5AM",0.20005,0.7323169208,"NA","NA","NA","NA","Passerines",0.2017388889,0.20005,0.2017388889,0.20005,"AM 50","AM 5",0.0045278405,0.0045278405
5081367,326,"Sacred Kingfisher","Todiramphus sanctus","MOONEE:MOONEE VIA COFFS HARBOUR:NSW","008402",-30.2166666667,153.1333333333,"30-DEC-1986","SECOND YEAR OR OLDER","FEMALE",":5 THE GROVE NEWRY ISLAND URUNGA:NSW","07192F",-30.5,153,"15-DEC-1991","COLLIDED WITH A WINDOW OR OTHER TRANSPARENT MATERIAL","WAS DEAD AND THE BAND WAS REMOVED.","34","59","MR SG LANE (DECEASED)","C05",50,5,"Sacred Kingfisher",0.1933,,,"NA","NA","AM","5AM",0.20005,0.9662584354,"NA","NA","NA","NA","Other Nonpasserines",0.2017388889,0.20005,0.2017388889,0.20005,"AM 50","AM 5",0.0045278405,0.0045278405
5082399,635,"Yellow-throated Miner","Manorina flavigula","KOOLAN IS:KOOLAN ISLAND:WA","097401",-16.1333333333,123.75,"05-MAR-1984","FIRST YR OR OLDER","UNKNOWN","KOOLAN IS:KOOLAN ISLAND:WA","097401",-16.1333333333,123.75,"17-MAR-1985","TRAPPED BY HAND OR WITH HANDHELD NET","WAS RELEASED ALIVE AND THE BAND OR COLOUR MARK WAS REPLACED DUE TO WEAR.","0","12","MS L FONTANINI","NR",50,5,"Yellow-throated Miner",0.1952,,,"NA","NA","AM","5AM",0.20005,0.975756061,"NA","NA","NA","NA","Passerines",0.2017388889,0.20005,0.2017388889,0.20005,"AM 50","AM 5",0.0045278405,0.0045278405
5082399,635,"Yellow-throated Miner","Manorina flavigula","KOOLAN IS:KOOLAN ISLAND:WA","097401",-16.1333333333,123.75,"05-MAR-1984","FIRST YR OR OLDER","UNKNOWN","KOOLAN IS:KOOLAN ISLAND:WA","097401",-16.1333333333,123.75,"17-MAR-1985","TRAPPED BY HAND OR WITH HANDHELD NET","WAS RELEASED ALIVE AND THE BAND OR COLOUR MARK WAS REPLACED DUE TO WEAR.","0","Time elapsed cannot be calculated","MS L FONTANINI","NR",50,5,"Yellow-throated Miner",0.1952,,,"NA","NA","AM","5AM",0.20005,0.975756061,"NA","NA","NA","NA","Passerines",0.2017388889,0.20005,0.2017388889,0.20005,"AM 50","AM 5",0.0045278405,0.0045278405
5082400,635,"Yellow-throated Miner","Manorina flavigula","KOOLAN IS:KOOLAN ISLAND:WA","097401",-16.1333333333,123.75,"08-JUL-1984","FIRST YR OR OLDER","UNKNOWN","KOOLAN IS:KOOLAN ISLAND:WA","097401",-16.1333333333,123.75,"27-NOV-1984","INJURED BY BAND OR OTHER MARKER","WAS DEAD AND THE STATUS OF THE BAND IS UNKNOWN.","0","4","MS L FONTANINI","NR",50,5,"Yellow-throated Miner",0.1968,,,"NA","NA","AM","5AM",0.20005,0.9837540615,"NA","NA","NA","NA","Passerines",0.2017388889,0.20005,0.2017388889,0.20005,"AM 50","AM 5",0.0045278405,0.0045278405
5083879,408,"Grey Shrike-thrush","Colluricincla harmonica","MARULAN:MARULAN:NSW","112503",-34.7833333333,149.9666666667,"25-OCT-1992","FIRST YR OR OLDER","UNKNOWN",":ON PROP BUNGONIA RD BTN BUNGONIA/MARULAN:NSW","08570F",-34.7833333333,149.9666666667,"11-JAN-1994","FOUND DEAD, CAUSE UNKNOWN","WAS DEAD AND THE BAND WAS REMOVED.","0","14","MR CJ FABIAN","C05",50,5,"Grey Shrike-thrush",0.1852,,,"NA","NA","AM","5AM",0.20005,0.9257685579,"NA","NA","NA","NA","Passerines",0.2017388889,0.20005,0.2017388889,0.20005,"AM 50","AM 5",0.0045278405,0.0045278405
5084053,445,"White-browed Babbler","Pomatostomus superciliosus","MILLWOOD:UPPER MILLWOOD DAM  KAMAROOKA:VIC","019302",-36.5541666667,144.3444444444,"22-FEB-1986","FIRST YR OR OLDER","UNKNOWN","MILLWOOD:UPPER MILLWOOD DAM  KAMAROOKA:VIC","019302",-36.5541666667,144.3444444444,"15-SEP-1990","TRAPPED IN MIST NET","WAS RELEASED ALIVE AND THE BAND OR COLOUR MARK WAS REPLACED DUE TO WEAR.","0","54","MR JC IPSEN","C05",50,5,"White-browed Babbler",0.0898,,,"NA","NA","AM","5AM",0.20005,0.4488877781,"NA","NA","NA","NA","Passerines",0.2017388889,0.20005,0.2017388889,0.20005,"AM 50","AM 5",0.0045278405,0.0045278405
5084090,445,"White-browed Babbler","Pomatostomus superciliosus","MILLWOOD:UPPER MILLWOOD DAM  KAMAROOKA:VIC","019302",-36.5541666667,144.3444444444,"30-DEC-1987","FIRST YR OR OLDER","UNKNOWN","MILLWOOD:UPPER MILLWOOD DAM  KAMAROOKA:VIC","019302",-36.5541666667,144.3444444444,"03-JAN-1992","TRAPPED IN MIST NET","WAS RELEASED ALIVE AND THE BAND OR COLOUR MARK WAS REPLACED DUE TO WEAR.","0","48","MR JC IPSEN","C05",50,5,"White-browed Babbler",0.0923,,,"NA","NA","AM","5AM",0.20005,0.4613846538,"NA","NA","NA","NA","Passerines",0.2017388889,0.20005,0.2017388889,0.20005,"AM 50","AM 5",0.0045278405,0.0045278405
5086425,408,"Grey Shrike-thrush","Colluricincla harmonica",":JAMIESON:VIC","1004X2",-37.2833333333,146.15,"22-NOV-1981","FIRST YR OR OLDER","MALE",":2KM NORTH OF JAMIESON:VIC","05875F",-37.2833333333,146.1333333333,"10-JUN-1990","COLLIDED WITH A WINDOW OR OTHER TRANSPARENT MATERIAL","WAS DEAD AND THE BAND WAS REMOVED.","1","102","DR AHN ROBERTS","C05",50,5,"Grey Shrike-thrush",0.0949,,,"NA","NA","AM","5AM",0.20005,0.4743814046,"NA","NA","NA","NA","Passerines",0.2017388889,0.20005,0.2017388889,0.20005,"AM 50","AM 5",0.0045278405,0.0045278405
5091324,635,"Yellow-throated Miner","Manorina flavigula","KOOLAN IS:KOOLAN ISLAND:WA","097401",-16.1333333333,123.75,"22-JUL-1984","FIRST YR OR OLDER","UNKNOWN","KOOLAN IS:KOOLAN ISLAND:WA","097401",-16.1333333333,123.75,"01-FEB-1986","FOUND ON HIGHWAY/ROAD; BUT NOT CERTAINLY HIT BY CAR","WAS DEAD AND THE BAND WAS REMOVED.","0","18","MS L FONTANINI","NR",50,5,"Yellow-throated Miner",0.1884,,,"NA","NA","AM","5AM",0.20005,0.9417645589,"NA","NA","NA","NA","Passerines",0.2017388889,0.20005,0.2017388889,0.20005,"AM 50","AM 5",0.0045278405,0.0045278405
5091343,635,"Yellow-throated Miner","Manorina flavigula","KOOLAN IS:KOOLAN ISLAND:WA","097401",-16.1333333333,123.75,"03-DEC-1984","JUVENILE","UNKNOWN","KOOLAN IS:KOOLAN ISLAND:WA","097401",-16.1333333333,123.75,"24-JUN-1985","TRAPPED BY HAND OR WITH HANDHELD NET","WAS RELEASED ALIVE AND THE BAND OR COLOUR MARK WAS REPLACED DUE TO WEAR.","0","6","MS L FONTANINI","NR",50,5,"Yellow-throated Miner",0.1939,,,"NA","NA","AM","5AM",0.20005,0.9692576856,"NA","NA","NA","NA","Passerines",0.2017388889,0.20005,0.2017388889,0.20005,"AM 50","AM 5",0.0045278405,0.0045278405
5093203,640,"Spiny-cheeked Honeyeater","Acanthagenys rufogularis","BRAENSCRUB:MONARTO SOUTH  4KM SOUTH:SA","0987N3",-35.1722222222,139.1222222222,"05-SEP-1987","FIRST YR OR OLDER","FEMALE",":OLD PRINCES HIGHWAY CALLINGTON:SA","05551F",-35.1166666667,139.0333333333,"12-JAN-1990","FOUND ON HIGHWAY/ROAD; BUT NOT CERTAINLY HIT BY CAR","WAS DEAD AND THE BAND WAS REMOVED.","10","28","MR BRIAN FOREMAN (DECEASED)","NR",50,5,"Spiny-cheeked Honeyeater",0.19,,,"NA","NA","AM","5AM",0.20005,0.9497625594,"NA","NA","NA","NA","Passerines",0.2017388889,0.20005,0.2017388889,0.20005,"AM 50","AM 5",0.0045278405,0.0045278405
5093845,326,"Sacred Kingfisher","Todiramphus sanctus","MOGGILL:QNPWS SOUTHERN REGION MOGGILL:QLD","0992M1",-27.5783333333,152.8736111111,"08-FEB-1997","FIRST YEAR","UNKNOWN",":BLUEBERRY STREET, ALGESTER:QLD","11327F",-27.6125,153.025,"18-OCT-1997","FOUND DEAD, CAUSE UNKNOWN","WAS DEAD AND THE BAND WAS REMOVED.","15","8","DR DC MCFARLAND","C05",50,5,"Sacred Kingfisher",0.2004,,,"NA","NA","AM","5AM",0.20005,1.0017495626,"NA","NA","NA","NA","Other Nonpasserines",0.2017388889,0.20005,0.2017388889,0.20005,"AM 50","AM 5",0.0045278405,0.0045278405
5094951,635,"Yellow-throated Miner","Manorina flavigula","PARKESTON:PARKESTON 3KM NE KALGOORLIE:WA","108905",-30.7166666667,121.4833333333,"07-AUG-1985","FIRST YR OR OLDER","UNKNOWN","KALGOORLIE:KALGOORLIE:WA","00698F",-30.75,121.4666666667,"23-JUL-1986","FOUND DEAD, CAUSE UNKNOWN","WAS DEAD AND THE BAND WAS REMOVED.","4","11","MR WL KLAU OAM","NR",50,5,"Yellow-throated Miner",0.1973,,,"NA","NA","AM","5AM",0.20005,0.9862534366,"NA","NA","NA","NA","Passerines",0.2017388889,0.20005,0.2017388889,0.20005,"AM 50","AM 5",0.0045278405,0.0045278405
5096111,999,"Common Starling","Sturnus vulgaris","ATHELSTONE:ATHELSTONE:SA","040102",-34.8666666667,138.7,"06-FEB-1986","JUVENILE","UNKNOWN",":CLEMENT ROAD  ATHELSTONE:SA","00767F",-34.8666666667,138.7,"22-AUG-1986","FOUND NEAR ELECTRICITY WIRES","WAS DEAD AND THE BAND WAS REMOVED.","0","6","DR CR JENKIN","NR",50,5,"Common Starling",0.1964,,,"NA","NA","AM","5AM",0.20005,0.9817545614,"NA","NA","NA","NA","Passerines",0.2017388889,0.20005,0.2017388889,0.20005,"AM 50","AM 5",0.0045278405,0.0045278405
5096112,999,"Common Starling","Sturnus vulgaris","ATHELSTONE:ATHELSTONE:SA","040102",-34.8666666667,138.7,"06-FEB-1986","JUVENILE","UNKNOWN",":7 MELVILLE ROAD PARADISE:SA","01321F",-34.8666666667,138.6666666667,"00-FEB-1987","SHOT (REASON UNKNOWN)","WAS DEAD AND THE BAND WAS REMOVED.","3","11","DR CR JENKIN","NR",50,5,"Common Starling",0.1915,,,"NA","NA","AM","5AM",0.20005,0.9572606848,"NA","NA","NA","NA","Passerines",0.2017388889,0.20005,0.2017388889,0.20005,"AM 50","AM 5",0.0045278405,0.0045278405
5096121,999,"Common Starling","Sturnus vulgaris","ATHELSTONE:ATHELSTONE:SA","040102",-34.8666666667,138.7,"02-MAY-1986","FIRST YR OR OLDER","UNKNOWN",":20 KIRKEVUE ROAD ATHELSTONE:SA","01522F",-34.8666666667,138.7166666667,"04-MAY-1987","FOUND DEAD, CAUSE UNKNOWN","WAS DEAD AND THE BAND WAS REMOVED.","2","12","DR CR JENKIN","NR",50,5,"Common Starling",0.1916,,,"NA","NA","AM","5AM",0.20005,0.9577605599,"NA","NA","NA","NA","Passerines",0.2017388889,0.20005,0.2017388889,0.20005,"AM 50","AM 5",0.0045278405,0.0045278405
5096166,999,"Common Starling","Sturnus vulgaris","ATHELSTONE:ATHELSTONE:SA","040102",-34.8666666667,138.7,"13-APR-1987","FIRST YR OR OLDER","UNKNOWN",":FRONT LAWN 61 XAVIER ST HIGHBURY:SA","04044F",-34.85,138.7,"01-FEB-1988","FOUND DEAD, CAUSE UNKNOWN","WAS DEAD AND THE BAND WAS REMOVED.","2","9","DR CR JENKIN","NR",50,5,"Common Starling",0.192,,,"NA","NA","AM","5AM",0.20005,0.95976006,"NA","NA","NA","NA","Passerines",0.2017388889,0.20005,0.2017388889,0.20005,"AM 50","AM 5",0.0045278405,0.0045278405
5098697,635,"Yellow-throated Miner","Manorina flavigula","WSW LAVERT:APPROX 57KM WSW OF LAVERTON:WA","1089EA",-28.8333333333,121.85,"15-SEP-1987","FIRST YR OR OLDER","UNKNOWN",":30KM OUT OF LEONORA, MURRIN MURRIN:WA","11299F",-28.6166666667,121.2,"00-AUG-1997","BAND ONLY FOUND","STATUS OF BIRD/BAT IS UNKNOWN AND THE BAND WAS REMOVED.","68","Time elapsed cannot be calculated","MR WL KLAU OAM","NR",50,5,"Yellow-throated Miner",0.1887,,,"NA","NA","AM","5AM",0.20005,0.943264184,"NA","NA","NA","NA","Passerines",0.2017388889,0.20005,0.2017388889,0.20005,"AM 50","AM 5",0.0045278405,0.0045278405
5099826,991,"Common Blackbird","Turdus merula","OVINGHAM:52 PARK TCE OVINGHAM:SA","044680",-34.9027777778,138.5861111111,"10-MAR-1988","SECOND YEAR OR OLDER","MALE",":BACKYARD 33 TELFORD STREET OVINGHAM:SA","06105F",-34.9,138.5833333333,"00-SEP-1990","FOUND DEAD, CAUSE UNKNOWN","WAS DEAD AND THE BAND WAS REMOVED.","0","Time elapsed cannot be calculated","A/PROF DC PATON","NR",50,5,"Blackbird",0.1884,,,"NA","NA","AM","5AM",0.20005,0.9417645589,"NA","NA","NA","NA","Passerines",0.2017388889,0.20005,0.2017388889,0.20005,"AM 50","AM 5",0.0045278405,0.0045278405
5133202,326,"Sacred Kingfisher","Todiramphus sanctus","HARVARD ST:23 HARVARD STREET KENMORE:QLD","1253PM",-27.5125,152.9333333333,"26-DEC-1988","FIRST YR OR OLDER","UNKNOWN",":WEWAK EAST SEPIK PROVINCE PNG:","05025F",-3.5833333333,143.6666666667,"14-APR-1989","SHOT FOR SPORT/FOOD","WAS DEAD AND THE BAND WAS REMOVED.","2825","3","MR PGR MAHONEY","C05",51,5,"Sacred Kingfisher",0.1079,,,"NA","NA","AY","5AY",0.10545,1.0232337601,4,5.5,0.5,11,"Other Nonpasserines",0.1061083333,0.10545,0.1055111111,0.1049,"AY 51","AY 5",0.0022301481,0.0020456234
5133426,408,"Grey Shrike-thrush","Colluricincla harmonica","CLOUDS CRK:JUNCTION OF CLOUDS AND HORTONS CREEKS:NSW","053639",-30,152.6791666667,"15-FEB-1989","SECOND YEAR OR OLDER","MALE",":HORTON CREEK 60KM SOUTH OF GRAFTON:NSW","04929F",-30,152.6791666667,"16-MAR-1989","FOUND ON HIGHWAY/ROAD; BUT NOT CERTAINLY HIT BY CAR","WAS DEAD AND THE BAND WAS REMOVED.","0","1","DR GP CLANCY","C05",51,5,"Grey Shrike-thrush",0.1069,,,"NA","NA","AY","5AY",0.10545,1.0137505927,4,5.5,0.5,11,"Passerines",0.1061083333,0.10545,0.1055111111,0.1049,"AY 51","AY 5",0.0022301481,0.0020456234
5134656,326,"Sacred Kingfisher","Todiramphus sanctus","OTAYBA:OTAYBA  SAWYERS VALLEY:WA","9990XO",-31.8958333333,116.1833333333,"26-NOV-1991","FIRST YR OR OLDER","UNKNOWN",":SAWYERS VALLEY:WA","07144F",-31.9,116.2,"28-NOV-1991","FOUND DEAD, CAUSE UNKNOWN","WAS DEAD AND THE BAND WAS REMOVED.","2","0","THE WA REHABILITATION GROUP","C05",51,5,"Sacred Kingfisher",0.1078,,,"NA","NA","AY","5AY",0.10545,1.0222854433,4,5.5,0.5,11,"Other Nonpasserines",0.1061083333,0.10545,0.1055111111,0.1049,"AY 51","AY 5",0.0022301481,0.0020456234
5135451,408,"Grey Shrike-thrush","Colluricincla harmonica","WORKS YARD:WORKS YARD PENGUIN RESERVE:VIC","119503",-38.5166666667,145.1333333333,"19-FEB-1990","SECOND YEAR","FEMALE","SUMMERLAND:SUMMERLAND PENINSULA PHILLIP ISLAND:VIC","0670X1",-38.5166666667,145.15,"25-JAN-1991","FOUND DEAD, CAUSE UNKNOWN","WAS DEAD AND THE BAND WAS REMOVED.","1","11","DR RE JESSOP","C05",51,5,"Grey Shrike-thrush",0.0999,,,"NA","NA","AY","5AY",0.10545,0.9473684211,4,5.5,0.5,11,"Passerines",0.1061083333,0.10545,0.1055111111,0.1049,"AY 51","AY 5",0.0022301481,0.0020456234
5136556,317,"Australian Owlet-nightjar","Aegotheles cristatus","OLYMPIC  3:OLYMPIC DAM (SITE 3):SA","107604",-30.4833333333,136.8666666667,"26-MAR-1988","FIRST YR OR OLDER","UNKNOWN",":OLYMPIC DAM:SA","09681F",-30.4833333333,136.8833333333,"07-APR-1988","FOUND SICK OR INJURED","REHABILITATION WAS ATTEMPTED BUT BIRD/BAT DIED, BAND WAS REMOVED.","2","0","MR DR REID","C05",51,5,"Australian Owlet Nightjar",0.1062,,,"NA","NA","AY","5AY",0.10545,1.0071123755,4,5.5,0.5,11,"Other Nonpasserines",0.1061083333,0.10545,0.1055111111,0.1049,"AY 51","AY 5",0.0022301481,0.0020456234
